transmitter,C2,25397,13885
ultimate,B2,25383,21916
bold,B1,25369,22454
bold,B2,25369,22454
ballet,B2,25363,8573
sick,A1,25360,20683
money,A1,25349,15348
case,A1,25332,15678
secretly,B1,25318,21844
perception,B2,25297,17761
overall,B2,25288,21596
overall,B2,25288,21596
diplomat,B2,25236,21147
recording,B1,25224,18068
true,A1,25219,16655
certification,B2,25196,15351
volume,B1,25183,14372
server,B1,25176,10419
celebrity,B1,25169,18855
bow,B1,25164,16187
bow,B2,25164,16187
cat,A1,25133,12062
busy,A1,25101,23069
lion,A1,25066,14932
pastor,B2,25034,15605
extraordinary,B1,25002,22158
course,A1,24988,15880
similar,A2,24987,23463
surgeon,B1,24987,16474
enormous,A2,24979,22638
cloud,A1,24979,14138
evident,B1,24967,22668
bout,C2,24966,10822
possessed,B2,24948,20277
totally,B1,24923,22675
palm,B1,24885,13201
transform,B1,24881,17123
task,A2,24854,13681
grandmother,A1,24849,19066
enhance,B2,24838,22235
slight,B2,24835,23005
slight,B1,24835,23005
happy,A1,24813,15372
costume,B2,24810,15991
correspondence,B2,24805,19539
academic,B1,24801,17658
fail,A2,24794,22026
insurance,B1,24787,14815
whatever,A2,24785,22450
whatever,B1,24785,22450
given,A2,24783,21619
keyboard,B1,24755,14450
remember,A1,24717,20882
continent,A2,24713,18204
immigrant,B2,24709,19370
Tuesday,A1,24704,18595
substantially,C1,24704,22190
fusion,C1,24690,14997
prison,B1,24624,14786
entrepreneur,B2,24610,22150
rubber,B1,24604,14563
mathematics,B1,24598,15153
convince,B1,24596,21386
demo,C1,24591,16448
quiet,A1,24591,21983
quiet,B2,24591,21983
expense,B1,24551,21825
shore,A2,24545,13551
coin,A2,24530,10553
pupil,B1,24504,17180
pupil,C1,24504,17180
wound,B1,24499,19184
wound,B2,24499,19184
possess,B1,24494,20242
holy,B1,24476,17391
fantasy,B1,24473,10631
hero,A2,24439,13497
creative,A2,24405,17707
smoke,A1,24395,15716
smoke,A2,24395,15716
chess,A2,24394,7283
comment,B1,24384,21039
comment,B2,24384,21039
holder,B2,24378,19865
garage,A2,24364,16803
complexity,B2,24363,17288
complexity,C1,24363,17288
choice,A2,24360,16135
decorative,B2,24333,17816
nobility,B2,24333,15727
cognitive,C2,24326,10640
particle,B2,24303,9111
northeast,B1,24302,16729
northeast,B1,24302,16729
female,A2,24286,16816
female,B2,24286,16816
backup,B2,24284,17244
everyday,A1,24282,21049
divine,B1,24276,14869
ghost,A1,24266,12879
expedition,B2,24265,16198
expedition,C1,24265,16198
adult,A2,24232,17453
adult,A2,24232,17453
conviction,C1,24224,16971
butterfly,A1,24216,16291
view,A2,24207,15321
view,B1,24207,15321
trace,B1,24205,19944
trace,B2,24205,19944
pro,A2,24193,18812
gather,A2,24185,22002
level,B1,24169,13237
level,A2,24169,13237
level,B2,24169,13237
invention,A2,24149,17308
summit,B1,24147,14009
voluntary,C1,24139,19003
impression,B1,24133,21391
unofficial,B2,24118,21284
yet,A1,24108,20318
yet,B1,24108,20318
cruise,A2,24097,13747
cruise,B2,24097,13747
nurse,A1,24091,16773
nurse,B1,24091,16773
precise,A2,24082,21355
change,A1,24082,16026
change,A1,24082,16026
revealing,C1,24074,21314
anywhere,A2,24074,22487
legal,B1,24054,15658
aircraft,B2,24039,13738
emergency,A2,24031,15481
freshman,B1,24031,17723
downtown,A2,24028,14632
pack,A2,23998,15377
pack,A2,23998,15377
bicycle,A1,23993,14919
ore,C2,23991,11093
constitute,B1,23986,21586
electron,B1,23976,8208
graduate,B1,23973,17231
graduate,A2,23973,17231
double,A2,23972,14752
double,B2,23972,14752
double,B2,23972,14752
sail,B2,23959,15010
photograph,A2,23957,17537
photograph,B2,23957,17537
presumably,B2,23953,21794
holocaust,B2,23945,11011
suffer,B1,23943,21485
informal,B2,23918,19386
slope,B1,23910,17074
egg,A1,23908,12728
boxer,B2,23907,15933
laser,B2,23880,9763
pine,B2,23879,12211
classroom,A1,23877,16560
sheriff,B1,23873,14907
online,A2,23873,15830
online,A2,23873,15830
modest,B2,23869,22028
trailer,B2,23859,14825
equity,B2,23836,14648
prolific,C1,23835,22067
interactive,B2,23825,17315
harm,B2,23817,18364
harm,A2,23817,18364
anthology,C2,23801,17894
trainer,B2,23782,16355
peaceful,A2,23774,19182
train,A1,23753,15217
train,A2,23753,15217
loyalty,B1,23740,18565
amateur,C1,23739,14947
amateur,C1,23739,14947
systematic,B1,23737,19919
tag,B2,23698,5720
quantity,B1,23684,18031
sugar,A1,23677,12572
cream,A2,23676,14154
cream,A1,23676,14154
eye,A1,23673,14229
edge,B1,23671,12022
creek,B2,23653,11194
countryside,A2,23632,19870
glass,A1,23605,12470
victory,B1,23599,13738
dimension,B2,23591,13942
demanding,B2,23590,21334
hide,A1,23588,20258
indoor,A2,23582,13412
combine,B1,23568,21053
pipe,B1,23543,13694
skilled,B2,23522,19721
take,B1,23517,15757
take,A1,23517,15757
sandstone,B2,23512,15092
election,B1,23502,15312
lighter,B1,23487,19093
interact,B1,23487,19846
sometime,B1,23483,21753
legitimate,B2,23479,18546
proceed,B1,23477,20451
cycling,A2,23475,14996
heating,A2,23467,14153
recreation,B2,23461,19267
wheat,B2,23458,14822
supposedly,B1,23454,21323
moon,A1,23439,14456
grammar,A1,23422,14507
correspondent,B2,23422,17025
playwright,B2,23422,19414
rely,B1,23414,20732
purple,A2,23410,16690
purple,A1,23410,16690
commit,B1,23363,19412
rider,B2,23346,11519
reasonable,B1,23321,17430
mail,A1,23313,15630
mail,B1,23313,15630
barrel,B1,23301,10714
liver,B1,23301,12178
excessive,B2,23299,19622
cancer,B1,23289,12623
terminal,B1,23287,11035
pretty,A1,23282,20624
pretty,A2,23282,20624
crater,B2,23265,7718
surprised,A2,23256,21177
set,A2,23253,17484
set,A1,23253,17484
cartoon,A1,23251,14082
routine,B1,23250,18704
aesthetic,C1,23241,16880
ghost,A1,23238,14688
sacrifice,C1,23235,15507
sacrifice,C1,23235,15507
electronics,B2,23220,16533
access,B1,23213,16976
access,B2,23213,16976
resign,B2,23204,19114
almost,A1,23189,21132
broadcaster,B2,23183,17681
regulatory,C2,23159,15321
liner,B2,23143,18763
educational,A2,23124,17424
below,A1,23117,19510
below,A1,23117,19510
embassy,B2,23107,13486
carefully,A1,23097,21398
wartime,B2,23089,18675
colleague,B2,23088,20593
rush,A2,23075,13200
rush,B1,23075,13200
communicate,A2,23055,19055
full,A1,23044,16529
population,A2,23023,19516
large,A1,23003,19404
lecture,B1,22999,17654
excellence,B1,22997,18213
advisory,C1,22991,18745
boom,B1,22991,17236
plaque,C1,22988,17377
alignment,C1,22984,13483
alignment,C1,22984,13483
pine,B2,22982,14267
communication,A2,22975,15969
unemployment,B1,22973,14730
mate,B2,22959,14838
sandy,A2,22957,13227
leather,A2,22948,14204
deer,B2,22936,13396
ease,B2,22933,21106
ease,B2,22933,21106
mentor,B2,22911,19738
electronic,B1,22909,15901
surveillance,B2,22908,14424
theory,B1,22905,14857
mirror,A2,22894,13793
roll,A2,22890,14791
roll,B2,22890,14791
freely,B1,22847,20622
strait,B2,22840,13145
strait,C2,22840,13145
skating,A2,22839,11682
rocky,B2,22829,19562
pottery,B1,22819,11561
decoration,B2,22813,16555
geographic,B2,22804,18639
resemble,B1,22801,19239
mild,B1,22792,19332
upgrade,B2,22784,17190
upgrade,B2,22784,17190
beside,A1,22783,20844
poetry,B1,22777,11540
consequently,B1,22777,20719
fitness,B1,22755,15385
swing,B2,22745,15264
swing,B2,22745,15264
discovery,B1,22736,13463
corn,A1,22729,14329
pension,B2,22708,11673
outside,B2,22704,20522
outside,A1,22704,20522
outside,B2,22704,20522
outside,A2,22704,20522
technological,B1,22692,17318
seasonal,B2,22690,18450
tiny,B1,22685,20373
competitor,B1,22685,19387
goddess,B1,22673,12096
mistake,A2,22664,19796
gay,B1,22664,11434
detective,B1,22656,15005
kid,A1,22654,11768
kid,B1,22654,11768
talented,B1,22624,20711
nevertheless,B1,22599,20654
coupled,C1,22564,19256
translator,B2,22555,17465
torture,B2,22540,12993
ferry,B1,22537,11591
call,A1,22521,13946
call,A2,22521,13946
blow,A2,22518,19310
blow,A1,22518,19310
generation,A2,22506,13850
nuclear,B1,22505,11585
log,B1,22505,14934
monument,B1,22483,14675
educator,B2,22478,20495
very,B2,22469,19262
very,A1,22469,19262
heat,A2,22464,10064
heat,B1,22464,10064
marathon,B2,22457,9016
highlight,B2,22446,20910
highlight,B1,22446,20910
chemical,A2,22425,13286
chemical,B1,22425,13286
euro,A2,22423,12308
fabric,B2,22406,14513
discharge,B2,22393,15055
merit,C2,22386,16859
merit,C2,22386,16859
animal,A1,22385,12856
extant,C2,22385,18013
tactical,C2,22383,14542
sphere,B1,22333,13653
tendency,B1,22324,18740
reward,B1,22302,17222
reward,B2,22302,17222
suggestion,A1,22297,20260
fighting,B2,22276,14371
physical,A2,22255,16124
suspect,B1,22255,16586
suspect,B2,22255,16586
legend,B2,22251,14953
lab,B1,22247,15045
lengthy,B2,22237,20939
concert,A1,22203,14851
lock,A2,22196,12699
lock,B1,22196,12699
cat,A1,22171,11891
literary,B1,22158,16124
acute,B2,22155,15552
adequate,B2,22154,19405
scholarly,C2,22148,17990
brilliant,A2,22119,20011
shield,B2,22112,12289
trap,A2,22108,15579
spin,B2,22098,12489
volunteer,B2,22088,14002
volunteer,B1,22088,14002
dawn,B2,22069,12154
irregular,B1,22063,18327
IT,A2,22050,12472
it,A1,22050,12472
thunder,B1,22035,11434
rather,A2,22023,20128
cave,B1,22018,10477
publicity,B2,22016,18912
tough,B2,22014,19541
preference,B1,22011,17137
commemorate,B2,22005,19873
achievement,B1,21997,17266
detect,B2,21994,15446
solar,B2,21987,10077
effectiveness,B2,21986,17137
ally,B2,21985,17430
ally,C2,21985,17430
species,B2,21960,17260
sacred,B1,21938,13478
tunnel,B2,21906,10421
elect,B2,21906,18506
fiction,A2,21894,13368
bread,A1,21848,11803
infected,B2,21834,10460
islander,B2,21833,18157
teenager,A2,21827,20045
afterwards,B1,21810,19812
hanging,B1,21806,18384
hanging,C1,21806,18384
hanging,C1,21806,18384
contrary,B1,21798,19376
update,B2,21794,15120
update,B1,21794,15120
melody,B2,21786,14606
occupy,B1,21746,19098
hat,A1,21740,14684
wage,B2,21731,12512
walk,A1,21716,14524
walk,A1,21716,14524
nerve,B2,21711,9069
bomber,B2,21703,11353
basic,A2,21696,12151
intelligent,A2,21693,16725
lady,A1,21660,17014
owing,B1,21648,19406
am,A1,21642,12875
northwestern,B1,21629,13871
abundant,B1,21626,18222
abundant,C2,21626,18222
fault,A2,21620,13567
verb,A2,21613,6579
rent,A2,21611,15551
rent,A2,21611,15551
heavy,A1,21608,14310
exceptional,B2,21606,19592
bike,A1,21597,11577
nervous,A2,21593,15149
pink,A1,21588,11707
pink,A2,21588,11707
why,A1,21577,16607
encouraging,B1,21570,20091
teenage,A2,21563,18288
dust,A2,21527,12659
delegate,B2,21524,17136
strain,B1,21524,14139
strain,B2,21524,14139
spare,B2,21520,18645
spare,B2,21520,18645
hood,B2,21511,10325
infant,B2,21508,15037
chemistry,B1,21496,12350
specially,B1,21479,19946
screenwriter,C1,21471,18486
keen,B2,21454,19795
hunt,B1,21435,15729
hunt,B1,21435,15729
body,A1,21431,14328
atomic,B1,21426,10571
collector,B2,21425,17249
submit,B2,21421,18245
ambitious,B1,21390,19541
dish,A1,21388,9785
console,B2,21357,10913
steady,B1,21343,18998
corridor,B2,21335,13920
title,A2,21318,12144
ideology,B2,21318,14600
mask,B2,21295,11486
frontier,B2,21280,14458
crime,A2,21266,13508
speculation,C1,21249,18512
portrayal,C1,21239,17121
speed,A2,21235,11953
speed,B1,21235,11953
abandon,B1,21232,19361
tropical,B1,21219,8279
seventeen,A1,21213,19762
demolition,C1,21200,15729
indeed,A2,21199,18690
underground,B2,21169,12812
underground,B2,21169,12812
employ,B2,21162,19154
decisive,B2,21156,17619
pub,B1,21132,13594
mere,B1,21118,19176
mere,C2,21118,19176
besides,A2,21116,19967
besides,B1,21116,19967
ram,B2,21110,10837
feedback,B2,21108,13630
fake,B1,21106,15593
consequently,B1,21092,19650
republic,B1,21090,13441
readily,B2,21082,19076
undergo,B1,21075,17964
repeat,A1,21074,17968
recommendation,B2,21064,18291
tender,B2,21054,14133
table,A1,21052,12786
exam,A2,21038,11881
well,A1,21026,15542
well,A1,21026,15542
single,A2,21017,14956
single,B1,21017,14956
mind,A1,21011,13413
mind,A2,21011,13413
stick,B2,21011,15335
stick,B1,21011,15335
adventure,A2,20969,11431
barely,B1,20960,19794
leadership,B1,20943,14911
anger,B1,20908,17125
initiative,B2,20903,14268
complaint,A2,20888,15063
swan,B2,20886,10847
democracy,B1,20876,13422
employer,B2,20871,14262
inspection,B1,20867,15171
symbolic,B2,20867,16480
fur,B1,20864,11389
magical,B1,20843,12694
engineer,A1,20828,12655
engineer,C1,20828,12655
often,A1,20821,19134
carriage,B1,20802,13417
paradise,B1,20795,12901
boyfriend,A1,20785,15042
mouse,A1,20782,10732
strengthen,B1,20766,18414
dramatically,B2,20713,19176
deliberately,B2,20708,18750
auxiliary,B1,20701,14727
diamond,A2,20690,11071
evening,A1,20676,15512
threatening,B1,20670,18543
tourism,B1,20664,14235
hard,A1,20662,13623
hard,A1,20662,13623
inspector,B2,20657,13342
prevention,B2,20656,14513
comfortable,A2,20640,18663
sprint,B2,20635,12771
primitive,B1,20624,15063
offshore,B2,20608,13001
resolve,B1,20605,18246
porch,B2,20592,14558
conservatory,C1,20578,13670
motivated,B2,20574,18236
nucleus,B1,20543,11338
overtime,B2,20542,10909
overtime,B2,20542,10909
dollar,A1,20526,11951
dedication,B2,20507,17969
strategic,B1,20491,13402
snake,A1,20479,9764
imagery,B2,20476,15298
brass,B1,20468,14184
optional,B2,20452,13986
lane,A2,20440,11853
cloth,A1,20437,13280
hurt,B1,20431,17517
hurt,A1,20431,17517
border,B1,20422,11837
rule,A1,20414,11911
rule,B2,20414,11911
beautiful,A1,20402,13273
counsel,C2,20401,14228
rotten,B1,20392,18150
compatible,B2,20385,15126
religious,B1,20348,14212
fatal,B2,20322,17450
sex,B1,20304,12600
shirt,A1,20282,13952
filter,B1,20272,8585
progress,B1,20267,13690
progress,B2,20267,13690
worth,B1,20212,11107
rap,A2,20190,12097
rap,B1,20190,12097
baroque,C2,20184,12897
wonder,B1,20178,9837
wonder,A2,20178,9837
relieved,B2,20166,15499
ultimate,B2,20161,10933
HIV,B1,20139,6882
loosely,B2,20136,18864
nothing,A1,20131,15293
clause,B2,20127,11357
creature,A2,20119,11595
trunk,B2,20119,13577
hence,C1,20113,17063
toxic,B2,20084,12930
appeal,B1,20082,11534
appeal,B2,20082,11534
spokesman,B2,20078,13942
paramount,C2,20073,10973
liberation,B1,20072,14630
anonymous,B2,20070,16444
berry,B2,20070,10107
yard,A1,20062,11894
lunch,A1,20057,12692
fever,A1,20057,13755
motto,B1,20042,15462
terrorism,B1,20032,11778
realistic,B1,20022,16677
odd,B2,20013,16003
triangle,B2,20008,11093
ancestor,A2,19995,15263
repertoire,B2,19983,15452
homeless,B1,19980,12607
collaborative,C1,19979,16263
battery,A2,19974,7557
battery,C1,19974,7557
sophisticated,B2,19972,17989
filling,B1,19969,16827
truth,A2,19961,12883
divide,B1,19958,16803
divide,A2,19958,16803
outskirts,B2,19943,17045
motion,B2,19924,13860
acceptable,A2,19915,17234
regular,A2,19898,15444
lung,B1,19863,12199
observe,B1,19837,17125
visual,B1,19813,13417
vision,B1,19806,12416
tram,A2,19785,7650
pump,B1,19776,10620
exceed,B2,19773,14449
insufficient,B2,19766,17885
flexible,B2,19760,16027
pleasure,A1,19733,15721
paper,A1,19732,12659
steal,A2,19718,15580
disability,B1,19704,10778
wholly,C2,19696,17670
isolation,B1,19669,15559
chase,B1,19669,14745
chase,B2,19669,14745
compromise,B1,19668,16296
compromise,B2,19668,16296
correctly,A2,19667,16287
phase,B2,19664,9129
phase,C2,19664,9129
financially,B2,19655,18236
bypass,C1,19642,12465
climate,B1,19640,11709
statewide,B2,19629,13358
cheese,A1,19623,8630
sufficiently,B2,19610,17662
pen,A1,19594,14894
silk,B1,19593,11683
donation,B2,19584,14757
columnist,B1,19584,15945
fight,A1,19580,9931
fight,B1,19580,9931
devil,B2,19578,10845
bag,A1,19573,12864
away,A1,19562,12424
recreation,B2,19554,13548
postal,B2,19553,12078
drag,B1,19552,11911
skiing,A2,19548,11941
uncommon,B2,19535,18018
memorable,B1,19525,17910
embassy,B2,19525,12901
psychology,B2,19504,10570
pride,A2,19494,9443
explosive,B2,19480,13542
explosive,B2,19480,13542
gas,A2,19448,11312
declaration,B1,19447,11875
tract,C1,19435,13448
narrator,B2,19427,11474
unexpected,B1,19425,18139
have,A1,19418,13552
whenever,B1,19408,17605
whenever,B1,19408,17605
senator,B2,19406,14349
listen,A1,19406,17188
excellence,B1,19399,16925
ecological,B1,19393,13020
sketch,B2,19373,12672
sketch,C1,19373,12672
monk,B1,19368,12766
monastery,B2,19344,10587
safely,B1,19331,17136
alternative,B1,19329,14376
alternative,B1,19329,14376
fat,A1,19313,11006
fat,B2,19313,11006
dealer,B1,19298,14182
twin,B1,19292,11191
talk,B1,19289,12617
talk,A1,19289,12617
crisis,B1,19265,12750
male,B1,19263,14598
male,A2,19263,14598
virtue,B2,19252,14890
parade,B2,19246,12498
kit,A2,19222,11587
patch,B2,19211,13207
biology,B1,19198,11543
innocent,B1,19181,15890
rush,A2,19179,14968
rush,B1,19179,14968
raw,A2,19160,4744
inner,A2,19159,12596
governmental,B2,19154,16322
myth,B1,19139,12859
gambling,B2,19135,11378
editor,A2,19135,13795
tornado,B1,19123,4743
super,A1,19119,13828
synthetic,C1,19119,12794
link,B1,19117,9905
link,B1,19117,9905
behind,A1,19109,13349
behind,A1,19109,13349
behind,C1,19109,13349
breakthrough,B1,19103,16943
lifelong,B1,19095,17592
known,B2,19088,17900
mad,A2,19076,10581
monster,B1,19075,9340
cotton,B1,19069,10128
tonight,A1,19045,12405
tonight,A2,19045,12405
afford,B1,19039,17287
spy,A1,19029,13402
horn,B1,19026,10549
investment,B2,19024,12915
tax,B1,19023,9853
monster,B1,19010,10537
complement,B1,19003,15791
name,A1,18991,12680
name,B1,18991,12680
impact,A2,18989,8117
satisfied,B1,18988,17053
participant,B1,18987,16288
depend,A2,18984,16732
sophomore,B1,18981,15648
cherry,B2,18971,10347
mile,B1,18970,11111
powder,B1,18959,11201
powder,B2,18959,11201
expect,A2,18954,17448
ear,A1,18951,12159
knife,A1,18951,11494
recent,A2,18945,17534
recall,B1,18939,13063
recall,C1,18939,13063
swimmer,B1,18931,14648
joy,A2,18924,11507
reflection,B1,18915,14542
finger,B1,18905,12432
internal,B1,18886,13271
protective,B1,18885,15149
smoking,A1,18881,10567
email,A2,18848,11003
geography,B1,18846,14292
underwater,A2,18844,12221
underwater,B2,18844,12221
burn,A2,18837,14388
burn,B1,18837,14388
gang,B2,18836,10452
altogether,B1,18817,17861
cyclist,B2,18797,15164
timing,B2,18784,14399
off,A1,18780,13141
off,A2,18780,13141
off,B1,18780,13141
diploma,B2,18779,15276
interval,B1,18773,10702
flash,B1,18768,11531
flash,B2,18768,11531
flash,B2,18768,11531
alphabet,B1,18768,8736
determination,B1,18763,16071
inventor,B2,18758,15718
was,A1,18742,13362
privacy,B1,18733,9946
tongue,B1,18715,13346
proportional,C2,18714,13068
debris,B1,18696,12765
coal,B1,18652,9873
recruit,B2,18646,15830
concentrate,A2,18641,16811
meeting,A1,18632,12762
rally,B2,18629,6560
rally,C1,18629,6560
inch,A2,18626,12600
inch,B2,18626,12600
inheritance,C1,18625,13396
ballad,B2,18624,12498
canon,B2,18621,12790
beauty,A2,18612,12297
welcome,B1,18587,17065
welcome,A1,18587,17065
welcome,B2,18587,17065
welcome,A1,18587,17065
prose,B2,18586,13133
stoke,C1,18585,7021
sister,A1,18580,10407
politics,B1,18571,13649
credit,A2,18568,9380
breakdown,B2,18547,15345
boat,A1,18534,10895
feat,B2,18510,15995
palm,B1,18506,11410
steadily,B1,18486,16975
summary,A2,18480,14636
know,A1,18475,12197
flash,B1,18472,8218
flash,B2,18472,8218
flash,B2,18472,8218
resolution,B2,18457,10424
prefer,A2,18454,15808
feast,B1,18444,12334
mathematician,B1,18436,14978
maker,A2,18423,15695
prospect,B2,18419,15399
cooperative,B2,18412,12839
zoo,A1,18400,8259
flag,A1,18396,10858
Miss,A1,18395,16066
miss,A1,18395,16066
pocket,A1,18394,13009
specialty,B2,18394,14386
negotiate,B1,18387,15627
metric,B2,18377,8363
clinic,B1,18367,12313
pride,A2,18367,15033
shadow,A2,18359,13578
shadow,B1,18359,13578
continuity,C1,18353,13183
continuity,C1,18353,13183
adjoining,C1,18346,16360
dioxide,B1,18346,8820
plus,B1,18341,11092
plus,B2,18341,11092
plus,A2,18341,11092
motorway,A2,18334,9096
intensive,B1,18332,15957
genuine,B2,18304,16181
strong,A1,18296,10886
frog,A1,18293,8633
underneath,B2,18293,16385
underneath,B1,18293,16385
fashion,A2,18289,9575
bitter,B1,18287,15781
atmospheric,C1,18284,11768
swimming,A1,18280,11647
barn,B2,18278,11449
plain,B1,18273,12243
guy,A1,18260,14408
emergence,B2,18258,15394
slogan,B1,18234,13883
healing,B1,18231,12082
arise,B1,18227,15837
unaware,B2,18224,16236
forbidden,B1,18214,14828
half,B1,18204,12597
half,A2,18204,12597
half,A1,18204,12597
half,A2,18204,12597
globe,A2,18197,15162
category,B1,18188,9399
mud,B1,18155,13042
whilst,C1,18142,16191
mood,A2,18123,13664
anniversary,A2,18118,13050
property,B1,18116,11432
past,B1,18116,14237
past,A1,18116,14237
past,A1,18116,14237
aunt,A1,18114,14263
hour,A1,18110,11963
piano,A1,18103,9288
import,B2,18094,13610
accompany,B1,18082,16908
boost,B2,18077,15582
boost,B2,18077,15582
molecule,B1,18075,9334
too,A1,18067,12065
religion,B1,18067,12539
evil,B2,18066,8956
evil,B2,18066,8956
word,A1,18059,11538
harmony,A2,18031,14377
robot,B1,18022,7558
notorious,B1,18013,16736
notorious,C2,18013,16736
recently,A2,18011,17176
shocked,B1,17995,15425
faithful,B1,17965,14921
afterward,B1,17946,16581
gun,A2,17944,10853
meal,A1,17939,12220
midnight,A2,17924,14528
make,B2,17924,12248
make,A1,17924,12248
merge,B2,17923,15379
specification,C1,17923,10838
subdivision,B2,17922,12820
compliance,C1,17914,13114
overnight,B1,17912,15035
overnight,B1,17912,15035
assumption,B2,17891,14088
proud,B1,17888,16210
persecution,C1,17880,12818
agenda,B1,17855,14344
technically,B2,17851,16790
marathon,B2,17850,9217
fence,A2,17840,11684
emerge,B1,17839,16113
diary,A2,17836,11539
supplement,B2,17828,14734
individual,B1,17827,13326
individual,B2,17827,13326
princess,A1,17805,11400
stuck,B1,17802,16225
singular,A2,17801,10900
singular,A2,17801,10900
singer,A1,17793,10747
standing,C2,17790,12652
tragedy,B1,17785,14394
productive,B1,17772,15127
tank,B1,17764,7874
stamp,A2,17763,10369
stamp,B2,17763,10369
evacuation,B2,17760,11849
fierce,B2,17758,15983
similarity,B1,17758,14745
trim,B1,17751,8919
hand,A1,17738,10116
hand,A2,17738,10116
unconscious,B2,17731,13372
drug,A2,17726,11345
rope,A2,17719,10409
genome,C1,17711,7181
modification,B2,17703,14118
paternal,C1,17701,14283
economist,B2,17701,13487
juvenile,C1,17674,12557
juvenile,C1,17674,12557
pond,B1,17657,11419
unrelated,B1,17654,16095
vowel,B1,17649,4511
plural,A2,17648,9656
patrol,B1,17633,9112
slam,B2,17632,7838
return,A2,17627,11474
return,A2,17627,11474
mount,B1,17622,12719
mount,B2,17622,12719
analyst,B2,17620,13192
outlet,B2,17613,14094
guarantee,B1,17591,14885
guarantee,B2,17591,14885
sixty,A1,17591,16597
chicken,A1,17584,9948
none,B1,17581,16188
comprise,C1,17549,16155
precisely,B2,17543,15846
refugee,B2,17524,11299
reminiscent,C1,17523,16391
inform,B1,17517,16030
fixture,C1,17504,12930
somewhere,A2,17492,16576
kiss,A1,17482,9697
kiss,B1,17482,9697
demise,C1,17481,16023
regain,B1,17478,15660
superintendent,B2,17461,12781
traditional,A2,17428,13550
administrative,B2,17423,12906
moss,B1,17399,8216
bottle,A1,17383,11372
bottle,B2,17383,11372
ham,A2,17380,7774
oval,B2,17374,13764
alike,B1,17365,16590
alike,B1,17365,16590
reunion,A2,17357,12960
smart,A1,17353,12577
dictionary,A1,17338,12309
beat,B2,17329,10977
beat,B1,17329,10977
hire,B1,17321,15032
folk,B1,17312,10752
organizational,C1,17297,12241
face,A1,17277,10308
face,A2,17277,10308
ultimately,B2,17269,16207
oath,B2,17266,11128
cottage,B2,17251,11351
generally,B1,17251,15866
spatial,C2,17223,9753
blast,B2,17221,11284
blast,B2,17221,11284
broadly,B2,17219,15768
reluctant,B2,17208,15957
deficit,B2,17205,11187
deficit,C2,17205,11187
birthplace,B2,17199,15548
decay,B2,17190,9677
bullet,B1,17185,10361
comply,C1,17178,14644
inflation,B2,17176,8957
victorious,C1,17171,15290
bark,B1,17152,11150
bark,B2,17152,11150
naked,B1,17150,13842
injection,B2,17148,9509
variety,B1,17148,14083
horn,B1,17116,10317
corner,A1,17115,10289
alter,B2,17093,15049
geological,C1,17085,12396
toy,A1,17083,9578
fork,A2,17081,7475
maple,B1,17078,8655
exploitation,C1,17066,12621
declare,B1,17056,14851
visitor,A2,17046,13865
theft,B1,17045,12359
troop,B2,17042,11539
button,A1,17039,10507
contractor,C1,17033,13660
humid,B1,17033,12311
elite,B2,17027,10301
frontier,B2,17006,10016
better,A1,17005,11726
better,A2,17005,11726
locate,B1,16997,14982
compression,B2,16988,8458
foot,B1,16970,8967
funny,A1,16966,13626
us,A1,16959,11224
bang,B1,16957,7817
bang,B1,16957,7817
refusal,B1,16948,14841
autonomous,C2,16932,11650
dental,B2,16912,8446
accurately,B1,16911,15096
corrupt,B2,16908,13385
deposit,B1,16897,11340
deposit,B2,16897,11340
ethical,C1,16888,11192
carpenter,C1,16871,7376
battlefield,B2,16851,11870
positively,B1,16846,14749
ranger,B2,16844,7468
jersey,C1,16843,8797
jersey,C1,16843,8797
racism,B2,16836,10871
quest,C1,16832,13555
logical,A2,16831,11405
approximately,B1,16831,15381
episode,A2,16827,7870
match,A1,16815,10362
match,B1,16815,10362
confirm,B1,16807,15396
rain,A1,16800,10478
rain,A1,16800,10478
nonetheless,B1,16788,15021
innovation,B2,16777,11753
innovation,C1,16777,11753
daytime,B2,16776,12388
offspring,C1,16763,10491
typically,B1,16736,15377
cliff,B1,16734,10118
detachment,B2,16705,11518
frozen,B1,16704,12728
volleyball,A1,16703,8623
breakfast,A1,16689,11214
examine,B1,16688,15063
drunk,B1,16681,13386
wagon,B1,16665,9434
style,A2,16652,11190
socially,B1,16650,14038
mosque,A2,16645,7798
sandy,A2,16641,14107
comfort,B1,16641,13798
numerous,B1,16623,15565
scenario,C1,16622,12468
peer,B2,16620,12459
choir,B1,16611,9103
passive,B1,16607,11199
compulsory,B2,16584,11850
pioneer,C1,16582,10238
pioneer,C1,16582,10238
regulate,B2,16578,13136
trigger,B1,16575,11282
pool,A1,16565,9307
balanced,B2,16559,13787
rendering,C1,16557,13265
perfectly,A2,16557,15136
gifted,B1,16552,12603
rescue,B1,16543,9062
rescue,B1,16543,9062
blade,B2,16541,8068
hiking,A2,16524,13247
treasure,A2,16523,10198
orchestral,B2,16514,11557
pond,B1,16505,8279
unusually,B1,16503,15442
strange,A1,16501,8710
abundance,B1,16496,13602
abundance,C2,16496,13602
insight,B1,16495,14549
intimate,B2,16491,14409
advent,B2,16491,15109
courage,B1,16486,14313
holiday,A1,16481,10664
instant,A2,16473,13717
throat,B2,16471,12722
forever,A2,16463,10231
normal,A2,16458,10659
aside,B1,16455,15497
